Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Region,Order_Date
ORD346297,CUS848,B2C,Apollinaris,Water,0.99,3,0.0,2.97,Niedersachsen,2023-09-13
ORD346297,CUS848,B2C,Bacardi,Alcoholic Beverages,14.26,8,0.0,114.08,Niedersachsen,2023-09-13
ORD346297,CUS848,B2C,Vittel,Water,0.59,5,0.0,2.95,Niedersachsen,2023-09-13
ORD346298,CUS5694,B2B,Rotkäppchen Sekt,Alcoholic Beverages,5.85,6,0.15,29.83,Sachsen-Anhalt,2021-08-30
ORD346299,CUS242,B2C,Passion Fruit Juice,Juices,2.93,11,0.0,32.23,Sachsen,2021-09-19
ORD346299,CUS242,B2C,Hohes C Orange,Juices,1.75,12,0.0,21.0,Sachsen,2021-09-19
ORD346299,CUS242,B2C,Rauch Multivitamin,Juices,2.31,5,0.0,11.55,Sachsen,2021-09-19
ORD346299,CUS242,B2C,Monster,Soft Drinks,3.12,5,0.0,15.6,Sachsen,2021-09-19
ORD346299,CUS242,B2C,Cranberry Juice,Juices,3.46,15,0.0,51.9,Sachsen,2021-09-19
ORD346300,CUS7464,B2C,Riesling,Alcoholic Beverages,4.32,2,0.0,8.64,Rheinland-Pfalz,2023-03-21
ORD346300,CUS7464,B2C,Passion Fruit Juice,Juices,3.11,9,0.0,27.99,Rheinland-Pfalz,2023-03-21
ORD346300,CUS7464,B2C,Sprite,Soft Drinks,0.56,13,0.0,7.28,Rheinland-Pfalz,2023-03-21
ORD346300,CUS7464,B2C,Beck's,Alcoholic Beverages,1.41,7,0.0,9.87,Rheinland-Pfalz,2023-03-21
ORD346301,CUS4005,B2C,Fritz-Kola,Soft Drinks,1.99,7,0.0,13.93,Saarland,2021-04-02
ORD346301,CUS4005,B2C,Krombacher,Alcoholic Beverages,1.54,15,0.0,23.1,Saarland,2021-04-02
ORD346301,CUS4005,B2C,Selters,Water,0.46,11,0.0,5.06,Saarland,2021-04-02
ORD346302,CUS8193,B2C,Evian,Water,1.26,12,0.0,15.12,Brandenburg,2022-05-22
ORD346303,CUS2717,B2B,Fanta,Soft Drinks,0.99,79,0.15,66.48,Mecklenburg-Vorpommern,2022-03-26
ORD346303,CUS2717,B2B,Volvic Touch,Water,1.81,6,0.05,10.32,Mecklenburg-Vorpommern,2022-03-26
ORD346303,CUS2717,B2B,Club Mate,Soft Drinks,1.76,14,0.05,23.41,Mecklenburg-Vorpommern,2022-03-26
ORD346303,CUS2717,B2B,Coca-Cola,Soft Drinks,0.65,26,0.05,16.06,Mecklenburg-Vorpommern,2022-03-26
ORD346303,CUS2717,B2B,Gerolsteiner,Water,0.62,72,0.1,40.18,Mecklenburg-Vorpommern,2022-03-26
ORD346304,CUS8653,B2C,Mango Juice,Juices,3.12,10,0.0,31.2,Baden-Württemberg,2021-09-26
ORD346304,CUS8653,B2C,Passion Fruit Juice,Juices,2.93,13,0.0,38.09,Baden-Württemberg,2021-09-26
ORD346304,CUS8653,B2C,Augustiner,Alcoholic Beverages,1.09,12,0.0,13.08,Baden-Württemberg,2021-09-26
ORD346305,CUS7284,B2C,Schwip Schwap,Soft Drinks,1.2,14,0.0,16.8,Rheinland-Pfalz,2021-06-13
ORD346305,CUS7284,B2C,Moët & Chandon,Alcoholic Beverages,57.11,4,0.0,228.44,Rheinland-Pfalz,2021-06-13
ORD346305,CUS7284,B2C,Passion Fruit Juice,Juices,2.93,13,0.0,38.09,Rheinland-Pfalz,2021-06-13
ORD346306,CUS1856,B2B,Passion Fruit Juice,Juices,2.3,43,0.05,93.95,Saarland,2023-10-22
ORD346306,CUS1856,B2B,Apollinaris,Water,1.31,90,0.1,106.11,Saarland,2023-10-22
ORD346306,CUS1856,B2B,Evian,Water,0.7,41,0.05,27.26,Saarland,2023-10-22
ORD346307,CUS4243,B2C,Schwip Schwap,Soft Drinks,1.2,1,0.0,1.2,Thüringen,2021-01-09
ORD346307,CUS4243,B2C,Volvic Touch,Water,1.38,2,0.0,2.76,Thüringen,2021-01-09
ORD346307,CUS4243,B2C,Evian,Water,1.23,4,0.0,4.92,Thüringen,2021-01-09
ORD346307,CUS4243,B2C,Fanta,Soft Drinks,1.16,1,0.0,1.16,Thüringen,2021-01-09
ORD346307,CUS4243,B2C,Hohes C Orange,Juices,1.75,7,0.0,12.25,Thüringen,2021-01-09
ORD346308,CUS8649,B2C,Coca-Cola,Soft Drinks,1.1,1,0.0,1.1,Bremen,2023-03-05
ORD346308,CUS8649,B2C,Gerolsteiner,Water,1.07,6,0.0,6.42,Bremen,2023-03-05
ORD346308,CUS8649,B2C,Vio Wasser,Water,1.71,5,0.0,8.55,Bremen,2023-03-05
ORD346309,CUS8397,B2C,Merlot,Alcoholic Beverages,4.22,8,0.0,33.76,Bayern,2021-02-06
ORD346309,CUS8397,B2C,Tomato Juice,Juices,3.23,12,0.0,38.76,Bayern,2021-02-06
ORD346310,CUS5006,B2B,Passion Fruit Juice,Juices,2.75,48,0.1,118.8,Thüringen,2022-12-18
ORD346310,CUS5006,B2B,Volvic Touch,Water,0.79,28,0.1,19.91,Thüringen,2022-12-18
ORD346310,CUS5006,B2B,Pepsi,Soft Drinks,0.93,11,0.1,9.21,Thüringen,2022-12-18
ORD346311,CUS3961,B2B,Vio Wasser,Water,0.93,26,0.05,22.97,Bremen,2023-11-21
ORD346311,CUS3961,B2B,Rauch Multivitamin,Juices,2.48,3,0.1,6.7,Bremen,2023-11-21
ORD346311,CUS3961,B2B,Vittel,Water,0.57,10,0.05,5.41,Bremen,2023-11-21
ORD346311,CUS3961,B2B,Rotkäppchen Sekt,Alcoholic Beverages,7.98,77,0.05,583.74,Bremen,2023-11-21
ORD346312,CUS5260,B2C,Riesling,Alcoholic Beverages,4.32,6,0.0,25.92,Brandenburg,2023-02-27
ORD346312,CUS5260,B2C,Gerolsteiner,Water,1.07,8,0.0,8.56,Brandenburg,2023-02-27
ORD346313,CUS2221,B2C,Volvic,Water,0.58,13,0.0,7.54,Schleswig-Holstein,2023-10-31
ORD346313,CUS2221,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.54,3,0.0,25.62,Schleswig-Holstein,2023-10-31
ORD346313,CUS2221,B2C,Rockstar,Soft Drinks,2.34,10,0.0,23.4,Schleswig-Holstein,2023-10-31
ORD346314,CUS9141,B2B,Evian,Water,0.85,50,0.1,38.25,Niedersachsen,2022-01-24
ORD346314,CUS9141,B2B,Apollinaris,Water,0.88,8,0.1,6.34,Niedersachsen,2022-01-24
ORD346315,CUS4710,B2B,Fritz-Kola,Soft Drinks,1.89,9,0.05,16.16,Hessen,2021-05-07
ORD346315,CUS4710,B2B,Hohes C Orange,Juices,1.49,3,0.1,4.02,Hessen,2021-05-07
ORD346316,CUS7286,B2C,Merlot,Alcoholic Beverages,4.22,9,0.0,37.98,Rheinland-Pfalz,2021-05-30
ORD346316,CUS7286,B2C,Passion Fruit Juice,Juices,2.93,8,0.0,23.44,Rheinland-Pfalz,2021-05-30
ORD346316,CUS7286,B2C,Jever,Alcoholic Beverages,1.88,14,0.0,26.32,Rheinland-Pfalz,2021-05-30
ORD346317,CUS3913,B2C,Chardonnay,Alcoholic Beverages,4.88,11,0.0,53.68,Schleswig-Holstein,2022-10-02
ORD346317,CUS3913,B2C,Veuve Clicquot,Alcoholic Beverages,109.19,1,0.0,109.19,Schleswig-Holstein,2022-10-02
ORD346318,CUS5842,B2C,Kölsch,Alcoholic Beverages,0.99,4,0.0,3.96,Thüringen,2023-07-22
ORD346319,CUS5697,B2C,Volvic,Water,0.58,12,0.0,6.96,Baden-Württemberg,2023-06-07
ORD346319,CUS5697,B2C,Johnnie Walker,Alcoholic Beverages,37.69,7,0.0,263.83,Baden-Württemberg,2023-06-07
ORD346319,CUS5697,B2C,Pepsi,Soft Drinks,1.74,12,0.0,20.88,Baden-Württemberg,2023-06-07
ORD346319,CUS5697,B2C,Chardonnay,Alcoholic Beverages,5.03,6,0.0,30.18,Baden-Württemberg,2023-06-07
ORD346319,CUS5697,B2C,Mezzo Mix,Soft Drinks,0.63,8,0.0,5.04,Baden-Württemberg,2023-06-07
ORD346320,CUS3379,B2B,Vio Wasser,Water,0.85,12,0.05,9.69,Sachsen-Anhalt,2022-06-10
ORD346320,CUS3379,B2B,Mountain Dew,Soft Drinks,0.55,27,0.05,14.11,Sachsen-Anhalt,2022-06-10
ORD346321,CUS1089,B2C,Red Bull,Soft Drinks,2.22,8,0.0,17.76,Thüringen,2021-10-03
ORD346322,CUS7133,B2C,Rauch Multivitamin,Juices,2.38,4,0.0,9.52,Hamburg,2022-07-23
ORD346323,CUS9435,B2C,Pepsi,Soft Drinks,1.49,15,0.0,22.35,Mecklenburg-Vorpommern,2021-09-08
ORD346323,CUS9435,B2C,Granini Apple,Juices,1.59,12,0.0,19.08,Mecklenburg-Vorpommern,2021-09-08
ORD346323,CUS9435,B2C,Vio Wasser,Water,1.61,10,0.0,16.1,Mecklenburg-Vorpommern,2021-09-08
ORD346324,CUS9098,B2B,Volvic Touch,Water,2.11,67,0.1,127.23,Nordrhein-Westfalen,2023-07-07
ORD346325,CUS5102,B2B,Passion Fruit Juice,Juices,4.39,3,0.05,12.51,Thüringen,2023-01-20
ORD346325,CUS5102,B2B,Tomato Juice,Juices,3.21,55,0.15,150.07,Thüringen,2023-01-20
ORD346325,CUS5102,B2B,Sprite,Soft Drinks,1.18,98,0.1,104.08,Thüringen,2023-01-20
ORD346326,CUS1587,B2C,Mezzo Mix,Soft Drinks,0.63,2,0.0,1.26,Rheinland-Pfalz,2023-01-22
ORD346326,CUS1587,B2C,Red Bull,Soft Drinks,2.35,14,0.0,32.9,Rheinland-Pfalz,2023-01-22
ORD346326,CUS1587,B2C,Mango Juice,Juices,3.31,2,0.0,6.62,Rheinland-Pfalz,2023-01-22
ORD346327,CUS112,B2C,Tomato Juice,Juices,3.33,2,0.0,6.66,Mecklenburg-Vorpommern,2022-07-02
ORD346327,CUS112,B2C,Granini Apple,Juices,1.64,2,0.0,3.28,Mecklenburg-Vorpommern,2022-07-02
ORD346328,CUS5831,B2C,Veuve Clicquot,Alcoholic Beverages,109.19,14,0.0,1528.66,Brandenburg,2022-10-04
ORD346328,CUS5831,B2C,Mountain Dew,Soft Drinks,0.96,4,0.0,3.84,Brandenburg,2022-10-04
ORD346329,CUS3904,B2B,Tomato Juice,Juices,2.93,79,0.1,208.32,Schleswig-Holstein,2021-03-05
ORD346329,CUS3904,B2B,Evian,Water,1.21,72,0.15,74.05,Schleswig-Holstein,2021-03-05
ORD346329,CUS3904,B2B,Moët & Chandon,Alcoholic Beverages,51.21,3,0.05,145.95,Schleswig-Holstein,2021-03-05
ORD346330,CUS7898,B2C,Johnnie Walker,Alcoholic Beverages,35.52,14,0.0,497.28,Rheinland-Pfalz,2021-09-10
ORD346330,CUS7898,B2C,Hohes C Orange,Juices,1.75,5,0.0,8.75,Rheinland-Pfalz,2021-09-10
ORD346330,CUS7898,B2C,Jack Daniels,Alcoholic Beverages,48.79,12,0.0,585.48,Rheinland-Pfalz,2021-09-10
ORD346330,CUS7898,B2C,Mountain Dew,Soft Drinks,0.93,3,0.0,2.79,Rheinland-Pfalz,2021-09-10
ORD346331,CUS4605,B2C,Veuve Clicquot,Alcoholic Beverages,112.46,2,0.0,224.92,Berlin,2023-07-15
ORD346331,CUS4605,B2C,Havana Club,Alcoholic Beverages,13.35,7,0.0,93.45,Berlin,2023-07-15
ORD346331,CUS4605,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.54,2,0.0,17.08,Berlin,2023-07-15
ORD346332,CUS9117,B2B,Vittel,Water,0.67,31,0.05,19.73,Sachsen-Anhalt,2023-03-15
ORD346332,CUS9117,B2B,Fritz-Kola,Soft Drinks,2.7,66,0.05,169.29,Sachsen-Anhalt,2023-03-15
ORD346332,CUS9117,B2B,Kölsch,Alcoholic Beverages,0.95,11,0.05,9.93,Sachsen-Anhalt,2023-03-15
ORD346332,CUS9117,B2B,Passion Fruit Juice,Juices,3.34,88,0.1,264.53,Sachsen-Anhalt,2023-03-15
ORD346332,CUS9117,B2B,Hohes C Orange,Juices,1.76,21,0.05,35.11,Sachsen-Anhalt,2023-03-15
ORD346333,CUS2056,B2C,Rauch Multivitamin,Juices,2.31,12,0.0,27.72,Bremen,2021-07-09
ORD346334,CUS1642,B2C,Schwip Schwap,Soft Drinks,1.27,7,0.0,8.89,Rheinland-Pfalz,2023-08-07
ORD346335,CUS7376,B2C,Club Mate,Soft Drinks,2.19,4,0.0,8.76,Baden-Württemberg,2022-02-25
ORD346335,CUS7376,B2C,Vittel,Water,0.58,4,0.0,2.32,Baden-Württemberg,2022-02-25
ORD346335,CUS7376,B2C,Chardonnay,Alcoholic Beverages,4.88,14,0.0,68.32,Baden-Württemberg,2022-02-25
ORD346335,CUS7376,B2C,Rauch Multivitamin,Juices,2.38,7,0.0,16.66,Baden-Württemberg,2022-02-25
ORD346335,CUS7376,B2C,Evian,Water,1.26,11,0.0,13.86,Baden-Württemberg,2022-02-25
ORD346336,CUS2109,B2C,Selters,Water,0.47,10,0.0,4.7,Berlin,2022-09-29
ORD346336,CUS2109,B2C,Warsteiner,Alcoholic Beverages,1.05,11,0.0,11.55,Berlin,2022-09-29
ORD346336,CUS2109,B2C,Sprite,Soft Drinks,0.55,14,0.0,7.7,Berlin,2022-09-29
ORD346336,CUS2109,B2C,Veuve Clicquot,Alcoholic Beverages,109.19,8,0.0,873.52,Berlin,2022-09-29
ORD346336,CUS2109,B2C,Krombacher,Alcoholic Beverages,1.59,15,0.0,23.85,Berlin,2022-09-29
ORD346337,CUS2989,B2B,Schwip Schwap,Soft Drinks,1.23,48,0.05,56.09,Bayern,2023-07-11
ORD346338,CUS8343,B2C,Erdinger Weißbier,Alcoholic Beverages,2.24,11,0.0,24.64,Niedersachsen,2023-08-16
ORD346338,CUS8343,B2C,Granini Apple,Juices,1.69,6,0.0,10.14,Niedersachsen,2023-08-16
ORD346338,CUS8343,B2C,Beck's,Alcoholic Beverages,1.55,15,0.0,23.25,Niedersachsen,2023-08-16
ORD346338,CUS8343,B2C,Volvic,Water,0.58,6,0.0,3.48,Niedersachsen,2023-08-16
ORD346338,CUS8343,B2C,Club Mate,Soft Drinks,2.26,2,0.0,4.52,Niedersachsen,2023-08-16
ORD346339,CUS2739,B2B,Chardonnay,Alcoholic Beverages,8.56,63,0.05,512.32,Hamburg,2021-10-14
ORD346340,CUS4563,B2C,Mountain Dew,Soft Drinks,0.93,10,0.0,9.3,Thüringen,2021-05-23
ORD346340,CUS4563,B2C,Chardonnay,Alcoholic Beverages,4.74,2,0.0,9.48,Thüringen,2021-05-23
ORD346340,CUS4563,B2C,San Pellegrino,Water,0.86,15,0.0,12.9,Thüringen,2021-05-23
ORD346341,CUS7646,B2C,Jack Daniels,Alcoholic Beverages,51.76,6,0.0,310.56,Hessen,2023-03-29
ORD346341,CUS7646,B2C,Mango Juice,Juices,3.31,5,0.0,16.55,Hessen,2023-03-29
ORD346341,CUS7646,B2C,Erdinger Weißbier,Alcoholic Beverages,2.04,13,0.0,26.52,Hessen,2023-03-29
ORD346341,CUS7646,B2C,Veuve Clicquot,Alcoholic Beverages,112.46,12,0.0,1349.52,Hessen,2023-03-29
ORD346342,CUS7192,B2B,Passion Fruit Juice,Juices,2.93,15,0.1,39.56,Mecklenburg-Vorpommern,2022-12-31
ORD346342,CUS7192,B2B,Beck's,Alcoholic Beverages,1.58,62,0.1,88.16,Mecklenburg-Vorpommern,2022-12-31
ORD346343,CUS8986,B2C,Volvic Touch,Water,1.46,3,0.0,4.38,Sachsen,2023-04-20
ORD346343,CUS8986,B2C,Mezzo Mix,Soft Drinks,0.63,11,0.0,6.93,Sachsen,2023-04-20
ORD346344,CUS9751,B2C,Selters,Water,0.49,5,0.0,2.45,Brandenburg,2023-09-18
ORD346344,CUS9751,B2C,Fritz-Kola,Soft Drinks,2.12,9,0.0,19.08,Brandenburg,2023-09-18
ORD346345,CUS5578,B2C,Vittel,Water,0.58,6,0.0,3.48,Hessen,2022-10-05
ORD346345,CUS5578,B2C,Rauch Multivitamin,Juices,2.38,12,0.0,28.56,Hessen,2022-10-05
ORD346345,CUS5578,B2C,Hohes C Orange,Juices,1.8,10,0.0,18.0,Hessen,2022-10-05
ORD346345,CUS5578,B2C,Schwip Schwap,Soft Drinks,1.24,4,0.0,4.96,Hessen,2022-10-05
ORD346345,CUS5578,B2C,San Pellegrino,Water,0.89,2,0.0,1.78,Hessen,2022-10-05
ORD346346,CUS2011,B2C,Cranberry Juice,Juices,3.67,4,0.0,14.68,Bremen,2023-06-18
ORD346346,CUS2011,B2C,Rauch Multivitamin,Juices,2.45,5,0.0,12.25,Bremen,2023-06-18
ORD346346,CUS2011,B2C,Hohes C Orange,Juices,1.86,13,0.0,24.18,Bremen,2023-06-18
ORD346347,CUS4006,B2B,Erdinger Weißbier,Alcoholic Beverages,1.76,75,0.1,118.8,Hessen,2022-01-19
ORD346348,CUS5303,B2C,Fritz-Kola,Soft Drinks,1.99,8,0.0,15.92,Berlin,2021-10-07
ORD346348,CUS5303,B2C,Gerolsteiner,Water,1.01,6,0.0,6.06,Berlin,2021-10-07
ORD346348,CUS5303,B2C,Sprite,Soft Drinks,0.53,6,0.0,3.18,Berlin,2021-10-07
ORD346348,CUS5303,B2C,Merlot,Alcoholic Beverages,4.22,11,0.0,46.42,Berlin,2021-10-07
ORD346348,CUS5303,B2C,Monster,Soft Drinks,3.12,2,0.0,6.24,Berlin,2021-10-07
ORD346349,CUS8956,B2C,Fritz-Kola,Soft Drinks,1.99,10,0.0,19.9,Thüringen,2021-04-29
ORD346350,CUS2120,B2C,Jack Daniels,Alcoholic Beverages,50.25,8,0.0,402.0,Saarland,2022-08-02
ORD346350,CUS2120,B2C,Granini Apple,Juices,1.64,4,0.0,6.56,Saarland,2022-08-02
ORD346350,CUS2120,B2C,Schwip Schwap,Soft Drinks,1.24,4,0.0,4.96,Saarland,2022-08-02
ORD346350,CUS2120,B2C,Evian,Water,1.26,15,0.0,18.9,Saarland,2022-08-02
ORD346350,CUS2120,B2C,Pepsi,Soft Drinks,1.68,4,0.0,6.72,Saarland,2022-08-02
ORD346351,CUS3432,B2C,Hohes C Orange,Juices,1.86,11,0.0,20.46,Niedersachsen,2023-05-11
ORD346352,CUS733,B2C,Passion Fruit Juice,Juices,2.93,1,0.0,2.93,Mecklenburg-Vorpommern,2021-08-30
ORD346352,CUS733,B2C,Rockstar,Soft Drinks,2.21,3,0.0,6.63,Mecklenburg-Vorpommern,2021-08-30
ORD346352,CUS733,B2C,Jack Daniels,Alcoholic Beverages,48.79,5,0.0,243.95,Mecklenburg-Vorpommern,2021-08-30
ORD346352,CUS733,B2C,Sprite,Soft Drinks,0.53,2,0.0,1.06,Mecklenburg-Vorpommern,2021-08-30
ORD346352,CUS733,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.05,8,0.0,64.4,Mecklenburg-Vorpommern,2021-08-30
ORD346353,CUS9849,B2C,Fritz-Kola,Soft Drinks,1.99,6,0.0,11.94,Hamburg,2021-11-15
ORD346354,CUS8820,B2B,Mango Juice,Juices,2.66,33,0.05,83.39,Thüringen,2022-03-24
ORD346355,CUS2186,B2C,Sprite,Soft Drinks,0.56,13,0.0,7.28,Baden-Württemberg,2023-08-26
ORD346355,CUS2186,B2C,Kölsch,Alcoholic Beverages,0.99,10,0.0,9.9,Baden-Württemberg,2023-08-26
ORD346356,CUS4056,B2C,Pepsi,Soft Drinks,1.49,11,0.0,16.39,Schleswig-Holstein,2021-04-18
ORD346356,CUS4056,B2C,Moët & Chandon,Alcoholic Beverages,57.11,10,0.0,571.1,Schleswig-Holstein,2021-04-18
ORD346356,CUS4056,B2C,Volvic Touch,Water,1.38,7,0.0,9.66,Schleswig-Holstein,2021-04-18
ORD346357,CUS3726,B2B,Rauch Multivitamin,Juices,1.7,38,0.05,61.37,Nordrhein-Westfalen,2022-04-03
ORD346357,CUS3726,B2B,Monster,Soft Drinks,1.76,9,0.05,15.05,Nordrhein-Westfalen,2022-04-03
ORD346357,CUS3726,B2B,Apollinaris,Water,1.24,96,0.1,107.14,Nordrhein-Westfalen,2022-04-03
ORD346357,CUS3726,B2B,Vittel,Water,0.86,96,0.1,74.3,Nordrhein-Westfalen,2022-04-03
ORD346357,CUS3726,B2B,Mango Juice,Juices,2.68,9,0.05,22.91,Nordrhein-Westfalen,2022-04-03
ORD346358,CUS2536,B2C,Veuve Clicquot,Alcoholic Beverages,112.46,6,0.0,674.76,Sachsen,2023-06-29
ORD346358,CUS2536,B2C,Krombacher,Alcoholic Beverages,1.63,11,0.0,17.93,Sachsen,2023-06-29
ORD346358,CUS2536,B2C,Sprite,Soft Drinks,0.56,1,0.0,0.56,Sachsen,2023-06-29
ORD346359,CUS2723,B2C,Evian,Water,1.26,15,0.0,18.9,Baden-Württemberg,2022-07-20
ORD346359,CUS2723,B2C,Veuve Clicquot,Alcoholic Beverages,109.19,2,0.0,218.38,Baden-Württemberg,2022-07-20
ORD346360,CUS1180,B2B,Mezzo Mix,Soft Drinks,1.11,59,0.15,55.67,Bayern,2021-12-12
ORD346360,CUS1180,B2B,Fanta,Soft Drinks,0.78,12,0.05,8.89,Bayern,2021-12-12
ORD346360,CUS1180,B2B,Augustiner,Alcoholic Beverages,1.58,11,0.05,16.51,Bayern,2021-12-12
ORD346360,CUS1180,B2B,Tanqueray,Alcoholic Beverages,36.84,64,0.1,2121.98,Bayern,2021-12-12
ORD346360,CUS1180,B2B,Apollinaris,Water,1.42,81,0.1,103.52,Bayern,2021-12-12
ORD346361,CUS284,B2B,Monster,Soft Drinks,3.46,1,0.05,3.29,Rheinland-Pfalz,2022-05-13
ORD346361,CUS284,B2B,Merlot,Alcoholic Beverages,7.18,80,0.1,516.96,Rheinland-Pfalz,2022-05-13
ORD346362,CUS7716,B2C,Mango Juice,Juices,3.12,4,0.0,12.48,Sachsen-Anhalt,2021-07-22
ORD346363,CUS9647,B2C,Vittel,Water,0.56,6,0.0,3.36,Nordrhein-Westfalen,2021-09-19
ORD346363,CUS9647,B2C,Selters,Water,0.46,11,0.0,5.06,Nordrhein-Westfalen,2021-09-19
ORD346363,CUS9647,B2C,Club Mate,Soft Drinks,2.13,12,0.0,25.56,Nordrhein-Westfalen,2021-09-19
ORD346364,CUS1189,B2B,Fanta,Soft Drinks,0.85,22,0.05,17.76,Baden-Württemberg,2023-08-04
ORD346364,CUS1189,B2B,Cranberry Juice,Juices,3.19,76,0.1,218.2,Baden-Württemberg,2023-08-04
ORD346365,CUS6420,B2C,Mango Juice,Juices,3.12,4,0.0,12.48,Berlin,2021-02-27
ORD346365,CUS6420,B2C,Fritz-Kola,Soft Drinks,1.99,5,0.0,9.95,Berlin,2021-02-27
ORD346365,CUS6420,B2C,Sauvignon Blanc,Alcoholic Beverages,8.57,1,0.0,8.57,Berlin,2021-02-27
ORD346365,CUS6420,B2C,Granini Apple,Juices,1.59,15,0.0,23.85,Berlin,2021-02-27
ORD346366,CUS9806,B2B,Apollinaris,Water,0.77,27,0.05,19.75,Bremen,2023-02-23
ORD346367,CUS2469,B2B,Hohes C Orange,Juices,2.2,50,0.05,104.5,Hessen,2022-05-31
ORD346367,CUS2469,B2B,Selters,Water,0.57,96,0.1,49.25,Hessen,2022-05-31
ORD346367,CUS2469,B2B,Mango Juice,Juices,2.62,57,0.05,141.87,Hessen,2022-05-31
ORD346367,CUS2469,B2B,Evian,Water,1.26,18,0.05,21.55,Hessen,2022-05-31
ORD346367,CUS2469,B2B,Moët & Chandon,Alcoholic Beverages,27.76,46,0.1,1149.26,Hessen,2022-05-31
ORD346368,CUS4262,B2C,Sprite,Soft Drinks,0.56,9,0.0,5.04,Thüringen,2023-11-24
ORD346368,CUS4262,B2C,Club Mate,Soft Drinks,2.26,1,0.0,2.26,Thüringen,2023-11-24
ORD346368,CUS4262,B2C,Hohes C Orange,Juices,1.86,1,0.0,1.86,Thüringen,2023-11-24
ORD346369,CUS4818,B2B,Moët & Chandon,Alcoholic Beverages,78.2,80,0.1,5630.4,Mecklenburg-Vorpommern,2023-10-10
ORD346369,CUS4818,B2B,Passion Fruit Juice,Juices,2.71,11,0.05,28.32,Mecklenburg-Vorpommern,2023-10-10
ORD346370,CUS7046,B2C,Gerolsteiner,Water,1.01,12,0.0,12.12,Niedersachsen,2021-03-04
ORD346370,CUS7046,B2C,Augustiner,Alcoholic Beverages,1.09,8,0.0,8.72,Niedersachsen,2021-03-04
ORD346370,CUS7046,B2C,Fritz-Kola,Soft Drinks,1.99,2,0.0,3.98,Niedersachsen,2021-03-04
ORD346370,CUS7046,B2C,Coca-Cola,Soft Drinks,1.04,9,0.0,9.36,Niedersachsen,2021-03-04
ORD346370,CUS7046,B2C,Hohes C Orange,Juices,1.75,15,0.0,26.25,Niedersachsen,2021-03-04
ORD346371,CUS395,B2C,Gerolsteiner,Water,1.07,1,0.0,1.07,Berlin,2023-06-07
ORD346371,CUS395,B2C,Warsteiner,Alcoholic Beverages,1.08,9,0.0,9.72,Berlin,2023-06-07
ORD346372,CUS7837,B2C,Jever,Alcoholic Beverages,1.88,6,0.0,11.28,Nordrhein-Westfalen,2021-12-19
ORD346373,CUS6871,B2C,Havana Club,Alcoholic Beverages,12.58,5,0.0,62.9,Sachsen-Anhalt,2021-01-01
ORD346373,CUS6871,B2C,Cranberry Juice,Juices,3.46,6,0.0,20.76,Sachsen-Anhalt,2021-01-01
ORD346373,CUS6871,B2C,Warsteiner,Alcoholic Beverages,1.02,9,0.0,9.18,Sachsen-Anhalt,2021-01-01
ORD346373,CUS6871,B2C,Sprite,Soft Drinks,0.53,6,0.0,3.18,Sachsen-Anhalt,2021-01-01
ORD346374,CUS3360,B2C,Riesling,Alcoholic Beverages,4.07,10,0.0,40.7,Berlin,2021-05-13
ORD346374,CUS3360,B2C,Mountain Dew,Soft Drinks,0.93,2,0.0,1.86,Berlin,2021-05-13
ORD346374,CUS3360,B2C,Pepsi,Soft Drinks,1.49,4,0.0,5.96,Berlin,2021-05-13
ORD346374,CUS3360,B2C,Warsteiner,Alcoholic Beverages,1.02,9,0.0,9.18,Berlin,2021-05-13
ORD346374,CUS3360,B2C,Kölsch,Alcoholic Beverages,0.93,14,0.0,13.02,Berlin,2021-05-13
ORD346375,CUS1264,B2C,Mango Juice,Juices,3.21,13,0.0,41.73,Schleswig-Holstein,2022-11-20
ORD346375,CUS1264,B2C,Tomato Juice,Juices,3.33,1,0.0,3.33,Schleswig-Holstein,2022-11-20
ORD346375,CUS1264,B2C,Apollinaris,Water,0.96,6,0.0,5.76,Schleswig-Holstein,2022-11-20
ORD346376,CUS4799,B2C,Volvic Touch,Water,1.38,1,0.0,1.38,Bayern,2021-01-19
ORD346376,CUS4799,B2C,Bacardi,Alcoholic Beverages,13.44,15,0.0,201.6,Bayern,2021-01-19
ORD346376,CUS4799,B2C,Vio Wasser,Water,1.61,7,0.0,11.27,Bayern,2021-01-19
ORD346377,CUS529,B2B,Augustiner,Alcoholic Beverages,1.43,28,0.1,36.04,Baden-Württemberg,2022-04-06
ORD346377,CUS529,B2B,Merlot,Alcoholic Beverages,3.52,42,0.05,140.45,Baden-Württemberg,2022-04-06
ORD346378,CUS3240,B2C,Granini Apple,Juices,1.59,15,0.0,23.85,Bremen,2021-07-06
ORD346378,CUS3240,B2C,Moët & Chandon,Alcoholic Beverages,57.11,6,0.0,342.66,Bremen,2021-07-06
ORD346378,CUS3240,B2C,Tomato Juice,Juices,3.23,13,0.0,41.99,Bremen,2021-07-06
ORD346378,CUS3240,B2C,Vittel,Water,0.62,14,0.0,8.68,Bremen,2021-07-06
ORD346379,CUS3202,B2C,Mango Juice,Juices,3.31,2,0.0,6.62,Bayern,2023-04-23
